ticket_id,customer_id,time_request,time_reply,channel,request,reply,solved,original_request,original_ticket_id
6823-SIDFQ_T1,6823-SIDFQ,2024-08-21 16:08:02,2024-08-22 05:22:19,Social Media,Problem mit Rechnung,Problem gelöst,True,False,6823-SIDFQ_T1
6823-SIDFQ_T2,6823-SIDFQ,2024-08-04 00:00:00,2024-08-04 09:16:51,Email,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
6823-SIDFQ_T2,6823-SIDFQ,2024-08-05 09:16:51,2024-08-05 15:27:26,Email,Technische Störung,Anfrage wird bearbeitet,False,False,6823-SIDFQ_T2
6823-SIDFQ_T2,6823-SIDFQ,2024-08-06 15:27:26,2024-08-07 07:50:01,Chat,Technische Störung,Problem gelöst,True,False,6823-SIDFQ_T2
6823-SIDFQ_T3,6823-SIDFQ,2022-09-27 00:00:00,2022-09-28 10:37:29,Hotline,Internet funktioniert nicht,Problem gelöst,True,True,
6823-SIDFQ_T3,6823-SIDFQ,2022-09-29 10:37:29,2022-09-29 17:23:30,Social Media,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,False,6823-SIDFQ_T3
6823-SIDFQ_T3,6823-SIDFQ,2022-09-29 17:23:30,2022-09-30 23:05:05,On-site,Frage zum Vertrag,Weitere Informationen benötigt,False,False,6823-SIDFQ_T3
1097-FSPVW_T1,1097-FSPVW,2021-12-27 00:00:00,2021-12-28 23:30:28,Social Media,Internet funktioniert nicht,Ticket geschlossen,True,True,
1097-FSPVW_T1,1097-FSPVW,2021-12-29 23:30:28,2021-12-29 23:59:36,Email,Technische Störung,Weitere Informationen benötigt,False,False,1097-FSPVW_T1
1097-FSPVW_T2,1097-FSPVW,2023-12-10 00:00:00,2023-12-11 11:41:33,Hotline,Internet funktioniert nicht,Problem gelöst,True,True,
1097-FSPVW_T3,1097-FSPVW,2023-02-03 00:00:00,2023-02-03 07:42:44,Social Media,Technische Störung,Ticket geschlossen,True,True,
1097-FSPVW_T3,1097-FSPVW,2023-02-04 07:42:44,2023-02-05 19:07:33,Email,Frage zum Vertrag,Weitere Informationen benötigt,False,False,1097-FSPVW_T3
1097-FSPVW_T4,1097-FSPVW,2022-08-23 00:00:00,2022-08-24 23:50:48,Social Media,Frage zum Vertrag,Problem gelöst,True,True,
1097-FSPVW_T4,1097-FSPVW,2022-08-24 23:50:48,2022-08-24 23:53:16,Social Media,Frage zum Vertrag,Weitere Informationen benötigt,False,False,1097-FSPVW_T4
1097-FSPVW_T4,1097-FSPVW,2022-08-25 23:53:16,2022-08-26 08:26:03,Email,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,1097-FSPVW_T4
2839-RFSQE_T1,2839-RFSQE,2024-11-18 00:00:00,2024-11-18 02:42:06,On-site,Technische Störung,Anfrage wird bearbeitet,False,True,
2839-RFSQE_T2,2839-RFSQE,2024-12-07 00:00:00,2024-12-08 10:28:04,On-site,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
2839-RFSQE_T2,2839-RFSQE,2024-12-09 10:28:04,2024-12-09 20:38:27,Social Media,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,False,2839-RFSQE_T2
2839-RFSQE_T2,2839-RFSQE,2024-12-09 20:38:27,2024-12-09 22:13:33,Email,Technische Störung,Anfrage wird bearbeitet,False,False,2839-RFSQE_T2
2839-RFSQE_T3,2839-RFSQE,2024-12-10 00:00:00,2024-12-10 23:56:01,Social Media,Beschwerde über Kundenservice,Problem gelöst,True,True,
2839-RFSQE_T3,2839-RFSQE,2024-12-10 23:56:01,2024-12-11 06:30:57,Chat,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,2839-RFSQE_T3
2839-RFSQE_T4,2839-RFSQE,2024-10-31 00:00:00,2024-10-31 11:38:55,Email,Technische Störung,Ticket geschlossen,True,True,
8328-SKJNO_T1,8328-SKJNO,2024-11-24 00:00:00,2024-11-25 01:32:21,Email,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
8328-SKJNO_T2,8328-SKJNO,2024-01-14 00:00:00,2024-01-14 15:32:34,Email,Problem mit Rechnung,Weitere Informationen benötigt,False,True,
8328-SKJNO_T2,8328-SKJNO,2024-01-15 15:32:34,2024-01-16 18:57:35,Social Media,Frage zum Vertrag,Weitere Informationen benötigt,False,False,8328-SKJNO_T2
7010-ZMVBF_T1,7010-ZMVBF,2024-09-15 00:00:00,2024-09-15 23:14:13,Hotline,Technische Störung,Problem gelöst,True,True,
7010-ZMVBF_T2,7010-ZMVBF,2024-11-03 00:00:00,2024-11-03 19:39:03,Hotline,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
7010-ZMVBF_T3,7010-ZMVBF,2024-08-30 00:00:00,2024-08-30 06:03:44,Email,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
7010-ZMVBF_T3,7010-ZMVBF,2024-08-31 06:03:44,2024-08-31 18:24:18,Hotline,Internet funktioniert nicht,Problem gelöst,True,False,7010-ZMVBF_T3
7010-ZMVBF_T3,7010-ZMVBF,2024-09-01 18:24:18,2024-09-01 20:10:13,Social Media,Frage zum Vertrag,Weitere Informationen benötigt,False,False,7010-ZMVBF_T3
7010-ZMVBF_T4,7010-ZMVBF,2024-10-23 00:00:00,2024-10-23 04:25:01,Chat,Frage zum Vertrag,Problem gelöst,True,True,
7010-ZMVBF_T4,7010-ZMVBF,2024-10-23 04:25:01,2024-10-24 05:47:11,Hotline,Frage zum Vertrag,Weitere Informationen benötigt,False,False,7010-ZMVBF_T4
7010-ZMVBF_T4,7010-ZMVBF,2024-10-24 05:47:11,2024-10-25 09:13:34,Email,Problem mit Rechnung,Anfrage wird bearbeitet,False,False,7010-ZMVBF_T4
5201-CBWYG_T1,5201-CBWYG,2024-04-07 00:00:00,2024-04-07 08:37:42,Chat,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
5201-CBWYG_T2,5201-CBWYG,2022-10-12 00:00:00,2022-10-12 11:18:52,Chat,Technische Störung,Ticket geschlossen,True,True,
5201-CBWYG_T2,5201-CBWYG,2022-10-13 11:18:52,2022-10-14 19:11:09,Chat,Problem mit Rechnung,Ticket geschlossen,True,False,5201-CBWYG_T2
5201-CBWYG_T2,5201-CBWYG,2022-10-14 19:11:09,2022-10-14 22:22:48,Hotline,Frage zum Vertrag,Ticket geschlossen,True,False,5201-CBWYG_T2
5201-CBWYG_T3,5201-CBWYG,2024-05-14 00:00:00,2024-05-14 04:26:26,On-site,Technische Störung,Anfrage wird bearbeitet,False,True,
5201-CBWYG_T3,5201-CBWYG,2024-05-14 04:26:26,2024-05-14 21:26:40,Email,Internet funktioniert nicht,Problem gelöst,True,False,5201-CBWYG_T3
5201-CBWYG_T3,5201-CBWYG,2024-05-15 21:26:40,2024-05-15 23:23:03,Hotline,Beschwerde über Kundenservice,Problem gelöst,True,False,5201-CBWYG_T3
5201-CBWYG_T4,5201-CBWYG,2022-08-16 00:00:00,2022-08-16 09:26:01,On-site,Internet funktioniert nicht,Problem gelöst,True,True,
5201-CBWYG_T4,5201-CBWYG,2022-08-17 09:26:01,2022-08-18 18:18:41,Chat,Technische Störung,Anfrage wird bearbeitet,False,False,5201-CBWYG_T4
0968-GSIKN_T1,0968-GSIKN,2024-12-09 00:00:00,2024-12-10 00:20:35,Email,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
0968-GSIKN_T2,0968-GSIKN,2024-12-22 00:00:00,2024-12-23 02:05:32,Chat,Frage zum Vertrag,Problem gelöst,True,True,
0968-GSIKN_T2,0968-GSIKN,2024-12-24 02:05:32,2024-12-25 19:37:43,Email,Problem mit Rechnung,Ticket geschlossen,True,False,0968-GSIKN_T2
1965-DDBWU_T1,1965-DDBWU,2023-12-10 00:00:00,2023-12-10 05:31:42,On-site,Technische Störung,Anfrage wird bearbeitet,False,True,
1965-DDBWU_T1,1965-DDBWU,2023-12-10 05:31:42,2023-12-11 09:57:14,On-site,Problem mit Rechnung,Anfrage wird bearbeitet,False,False,1965-DDBWU_T1
1965-DDBWU_T2,1965-DDBWU,2024-09-10 00:00:00,2024-09-10 23:53:17,Social Media,Internet funktioniert nicht,Ticket geschlossen,True,True,
6352-GIGGQ_T1,6352-GIGGQ,2022-12-31 00:00:00,2023-01-01 01:52:33,Chat,Beschwerde über Kundenservice,Problem gelöst,True,True,
6352-GIGGQ_T2,6352-GIGGQ,2024-05-24 00:00:00,2024-05-24 16:44:17,On-site,Problem mit Rechnung,Ticket geschlossen,True,True,
6352-GIGGQ_T3,6352-GIGGQ,2022-12-27 00:00:00,2022-12-27 21:52:39,Social Media,Problem mit Rechnung,Ticket geschlossen,True,True,
6352-GIGGQ_T3,6352-GIGGQ,2022-12-27 21:52:39,2022-12-28 09:10:05,Social Media,Frage zum Vertrag,Problem gelöst,True,False,6352-GIGGQ_T3
6352-GIGGQ_T3,6352-GIGGQ,2022-12-28 09:10:05,2022-12-28 14:42:14,Chat,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,6352-GIGGQ_T3
6352-GIGGQ_T4,6352-GIGGQ,2023-08-17 00:00:00,2023-08-17 08:31:37,Chat,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
6352-GIGGQ_T4,6352-GIGGQ,2023-08-18 08:31:37,2023-08-18 17:22:16,Social Media,Frage zum Vertrag,Weitere Informationen benötigt,False,False,6352-GIGGQ_T4
3635-QQRQD_T1,3635-QQRQD,2022-05-03 00:00:00,2022-05-04 09:09:54,On-site,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
3635-QQRQD_T2,3635-QQRQD,2021-07-01 00:00:00,2021-07-01 05:49:56,On-site,Problem mit Rechnung,Ticket geschlossen,True,True,
3635-QQRQD_T3,3635-QQRQD,2022-01-09 00:00:00,2022-01-09 17:29:53,Hotline,Technische Störung,Ticket geschlossen,True,True,
3635-QQRQD_T3,3635-QQRQD,2022-01-10 17:29:53,2022-01-10 18:45:24,Chat,Internet funktioniert nicht,Ticket geschlossen,True,False,3635-QQRQD_T3
3635-QQRQD_T3,3635-QQRQD,2022-01-10 18:45:24,2022-01-10 23:47:14,Social Media,Problem mit Rechnung,Ticket geschlossen,True,False,3635-QQRQD_T3
6771-XWBDM_T1,6771-XWBDM,2020-04-18 00:00:00,2020-04-19 03:44:52,Email,Technische Störung,Weitere Informationen benötigt,False,True,
6771-XWBDM_T2,6771-XWBDM,2024-06-17 00:00:00,2024-06-18 10:00:19,Email,Problem mit Rechnung,Ticket geschlossen,True,True,
2897-DOVND_T1,2897-DOVND,2024-12-15 00:00:00,2024-12-15 06:00:26,Social Media,Internet funktioniert nicht,Ticket geschlossen,True,True,
2897-DOVND_T1,2897-DOVND,2024-12-16 06:00:26,2024-12-17 22:28:53,Email,Internet funktioniert nicht,Problem gelöst,True,False,2897-DOVND_T1
2897-DOVND_T1,2897-DOVND,2024-12-18 22:28:53,2024-12-18 23:49:40,On-site,Beschwerde über Kundenservice,Problem gelöst,True,False,2897-DOVND_T1
2897-DOVND_T2,2897-DOVND,2024-12-29 00:00:00,2024-12-29 19:34:17,On-site,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
2897-DOVND_T2,2897-DOVND,2024-12-30 19:34:17,2024-12-30 23:44:50,Hotline,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,2897-DOVND_T2
2897-DOVND_T3,2897-DOVND,2024-12-29 00:00:00,2024-12-29 20:24:10,Social Media,Problem mit Rechnung,Problem gelöst,True,True,
2897-DOVND_T3,2897-DOVND,2024-12-30 20:24:10,2024-12-30 22:39:16,On-site,Technische Störung,Ticket geschlossen,True,False,2897-DOVND_T3
3082-YVEKW_T1,3082-YVEKW,2023-06-28 00:00:00,2023-06-28 06:00:24,Hotline,Problem mit Rechnung,Ticket geschlossen,True,True,
3082-YVEKW_T1,3082-YVEKW,2023-06-29 06:00:24,2023-06-30 21:12:06,On-site,Frage zum Vertrag,Problem gelöst,True,False,3082-YVEKW_T1
3082-YVEKW_T2,3082-YVEKW,2023-12-28 00:00:00,2023-12-29 16:51:56,On-site,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
3082-YVEKW_T2,3082-YVEKW,2023-12-30 16:51:56,2023-12-31 05:24:39,Email,Frage zum Vertrag,Weitere Informationen benötigt,False,False,3082-YVEKW_T2
3082-YVEKW_T3,3082-YVEKW,2023-07-15 00:00:00,2023-07-15 17:37:14,Email,Problem mit Rechnung,Anfrage wird bearbeitet,False,True,
3082-YVEKW_T3,3082-YVEKW,2023-07-16 17:37:14,2023-07-17 14:20:46,On-site,Technische Störung,Weitere Informationen benötigt,False,False,3082-YVEKW_T3
3082-YVEKW_T3,3082-YVEKW,2023-07-17 14:20:46,2023-07-17 15:51:29,Social Media,Problem mit Rechnung,Weitere Informationen benötigt,False,False,3082-YVEKW_T3
0191-EQUUH_T1,0191-EQUUH,2023-08-31 00:00:00,2023-08-31 07:46:24,Hotline,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
0191-EQUUH_T2,0191-EQUUH,2023-11-07 00:00:00,2023-11-07 05:15:11,Social Media,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
0191-EQUUH_T2,0191-EQUUH,2023-11-07 05:15:11,2023-11-08 23:57:48,Chat,Problem mit Rechnung,Problem gelöst,True,False,0191-EQUUH_T2
0191-EQUUH_T2,0191-EQUUH,2023-11-09 23:57:48,2023-11-10 12:26:45,Email,Internet funktioniert nicht,Problem gelöst,True,False,0191-EQUUH_T2
7134-HBPBS_T1,7134-HBPBS,2019-04-06 00:00:00,2019-04-06 13:38:11,Chat,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
7134-HBPBS_T2,7134-HBPBS,2021-02-14 00:00:00,2021-02-15 00:25:16,Chat,Internet funktioniert nicht,Problem gelöst,True,True,
7134-HBPBS_T3,7134-HBPBS,2023-03-12 00:00:00,2023-03-13 12:00:43,Email,Internet funktioniert nicht,Problem gelöst,True,True,
7134-HBPBS_T3,7134-HBPBS,2023-03-13 12:00:43,2023-03-13 13:55:31,On-site,Beschwerde über Kundenservice,Problem gelöst,True,False,7134-HBPBS_T3
7134-HBPBS_T3,7134-HBPBS,2023-03-14 13:55:31,2023-03-14 20:23:06,On-site,Technische Störung,Weitere Informationen benötigt,False,False,7134-HBPBS_T3
7134-HBPBS_T4,7134-HBPBS,2024-05-16 00:00:00,2024-05-16 14:23:56,Email,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
7134-HBPBS_T5,7134-HBPBS,2023-11-10 00:00:00,2023-11-10 21:57:54,Social Media,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
7134-HBPBS_T5,7134-HBPBS,2023-11-11 21:57:54,2023-11-12 17:09:44,Hotline,Technische Störung,Ticket geschlossen,True,False,7134-HBPBS_T5
7134-HBPBS_T5,7134-HBPBS,2023-11-13 17:09:44,2023-11-13 19:15:49,Hotline,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,7134-HBPBS_T5
7134-HBPBS_T6,7134-HBPBS,2021-07-01 00:00:00,2021-07-02 01:57:55,On-site,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
3489-HHPFY_T1,3489-HHPFY,2024-12-21 00:00:00,2024-12-21 07:13:18,Chat,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
3489-HHPFY_T1,3489-HHPFY,2024-12-22 07:13:18,2024-12-23 10:01:53,Social Media,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,3489-HHPFY_T1
3489-HHPFY_T1,3489-HHPFY,2024-12-23 10:01:53,2024-12-23 12:03:43,Email,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,False,3489-HHPFY_T1
2926-JEJJC_T1,2926-JEJJC,2024-09-16 00:00:00,2024-09-16 18:16:12,Chat,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
2926-JEJJC_T1,2926-JEJJC,2024-09-16 18:16:12,2024-09-16 19:21:58,Hotline,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,2926-JEJJC_T1
2926-JEJJC_T1,2926-JEJJC,2024-09-16 19:21:58,2024-09-16 20:40:04,Email,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,2926-JEJJC_T1
2926-JEJJC_T2,2926-JEJJC,2024-08-29 00:00:00,2024-08-29 22:46:03,On-site,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
2926-JEJJC_T2,2926-JEJJC,2024-08-30 22:46:03,2024-08-31 15:44:56,Email,Internet funktioniert nicht,Problem gelöst,True,False,2926-JEJJC_T2
8601-QACRS_T1,8601-QACRS,2024-09-05 00:00:00,2024-09-05 16:19:31,Email,Problem mit Rechnung,Weitere Informationen benötigt,False,True,
8601-QACRS_T1,8601-QACRS,2024-09-05 16:19:31,2024-09-06 18:27:40,Email,Beschwerde über Kundenservice,Problem gelöst,True,False,8601-QACRS_T1
8601-QACRS_T2,8601-QACRS,2024-10-09 00:00:00,2024-10-09 05:11:28,Hotline,Internet funktioniert nicht,Problem gelöst,True,True,
8601-QACRS_T2,8601-QACRS,2024-10-10 05:11:28,2024-10-10 09:20:29,On-site,Technische Störung,Anfrage wird bearbeitet,False,False,8601-QACRS_T2
4950-BDEUX_T1,4950-BDEUX,2022-09-19 00:00:00,2022-09-19 03:13:19,Hotline,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
4950-BDEUX_T1,4950-BDEUX,2022-09-20 03:13:19,2022-09-20 19:45:30,Email,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,4950-BDEUX_T1
4950-BDEUX_T1,4950-BDEUX,2022-09-21 19:45:30,2022-09-21 23:50:56,Chat,Problem mit Rechnung,Ticket geschlossen,True,False,4950-BDEUX_T1
4950-BDEUX_T2,4950-BDEUX,2023-01-20 00:00:00,2023-01-21 10:35:27,On-site,Problem mit Rechnung,Ticket geschlossen,True,True,
4950-BDEUX_T2,4950-BDEUX,2023-01-22 10:35:27,2023-01-22 15:42:49,Email,Internet funktioniert nicht,Ticket geschlossen,True,False,4950-BDEUX_T2
4950-BDEUX_T2,4950-BDEUX,2023-01-22 15:42:49,2023-01-23 06:14:12,Email,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,4950-BDEUX_T2
5789-LDFXO_T1,5789-LDFXO,2024-04-21 00:00:00,2024-04-22 06:19:31,On-site,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
5789-LDFXO_T2,5789-LDFXO,2023-10-31 00:00:00,2023-10-31 06:28:34,Hotline,Problem mit Rechnung,Ticket geschlossen,True,True,
5789-LDFXO_T2,5789-LDFXO,2023-11-01 06:28:34,2023-11-02 22:05:08,Email,Internet funktioniert nicht,Ticket geschlossen,True,False,5789-LDFXO_T2
5789-LDFXO_T3,5789-LDFXO,2024-06-15 00:00:00,2024-06-15 13:07:46,Social Media,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
0508-OOLTO_T1,0508-OOLTO,2024-11-03 00:00:00,2024-11-04 00:57:51,Email,Frage zum Vertrag,Problem gelöst,True,True,
0508-OOLTO_T2,0508-OOLTO,2024-11-14 00:00:00,2024-11-15 15:27:37,Email,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
2984-TBYKU_T1,2984-TBYKU,2024-01-05 00:00:00,2024-01-05 02:02:33,Email,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
2984-TBYKU_T1,2984-TBYKU,2024-01-05 02:02:33,2024-01-06 14:45:49,On-site,Technische Störung,Problem gelöst,True,False,2984-TBYKU_T1
2984-TBYKU_T2,2984-TBYKU,2020-12-28 00:00:00,2020-12-28 18:52:59,Email,Technische Störung,Anfrage wird bearbeitet,False,True,
2984-TBYKU_T2,2984-TBYKU,2020-12-29 18:52:59,2020-12-30 02:18:12,Email,Beschwerde über Kundenservice,Ticket geschlossen,True,False,2984-TBYKU_T2
2984-TBYKU_T3,2984-TBYKU,2024-08-22 00:00:00,2024-08-23 10:47:58,Chat,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
2984-TBYKU_T3,2984-TBYKU,2024-08-24 10:47:58,2024-08-25 17:07:40,Chat,Problem mit Rechnung,Anfrage wird bearbeitet,False,False,2984-TBYKU_T3
2984-TBYKU_T3,2984-TBYKU,2024-08-25 17:07:40,2024-08-26 05:47:05,On-site,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,2984-TBYKU_T3
9822-WMWVG_T1,9822-WMWVG,2024-11-17 00:00:00,2024-11-18 05:29:38,On-site,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
2391-SOORI_T1,2391-SOORI,2024-10-07 00:00:00,2024-10-07 16:37:33,On-site,Technische Störung,Anfrage wird bearbeitet,False,True,
2645-QTLMB_T1,2645-QTLMB,2024-06-02 00:00:00,2024-06-02 18:11:18,Email,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
2645-QTLMB_T2,2645-QTLMB,2024-12-08 00:00:00,2024-12-09 21:58:17,Email,Problem mit Rechnung,Anfrage wird bearbeitet,False,True,
2645-QTLMB_T2,2645-QTLMB,2024-12-10 21:58:17,2024-12-11 09:39:17,Email,Problem mit Rechnung,Weitere Informationen benötigt,False,False,2645-QTLMB_T2
2645-QTLMB_T2,2645-QTLMB,2024-12-12 09:39:17,2024-12-12 18:07:25,Email,Beschwerde über Kundenservice,Ticket geschlossen,True,False,2645-QTLMB_T2
2645-QTLMB_T3,2645-QTLMB,2024-11-05 00:00:00,2024-11-05 04:38:52,Email,Problem mit Rechnung,Problem gelöst,True,True,
2645-QTLMB_T3,2645-QTLMB,2024-11-05 04:38:52,2024-11-05 13:27:17,Chat,Problem mit Rechnung,Weitere Informationen benötigt,False,False,2645-QTLMB_T3
2645-QTLMB_T3,2645-QTLMB,2024-11-06 13:27:17,2024-11-07 05:02:09,Social Media,Internet funktioniert nicht,Ticket geschlossen,True,False,2645-QTLMB_T3
2645-QTLMB_T4,2645-QTLMB,2024-07-02 00:00:00,2024-07-02 11:51:26,Hotline,Technische Störung,Ticket geschlossen,True,True,
2645-QTLMB_T4,2645-QTLMB,2024-07-02 11:51:26,2024-07-02 18:56:14,On-site,Problem mit Rechnung,Weitere Informationen benötigt,False,False,2645-QTLMB_T4
2645-QTLMB_T5,2645-QTLMB,2024-09-07 00:00:00,2024-09-08 16:45:29,Email,Internet funktioniert nicht,Problem gelöst,True,True,
2645-QTLMB_T6,2645-QTLMB,2024-06-13 00:00:00,2024-06-13 05:44:35,Hotline,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
2645-QTLMB_T6,2645-QTLMB,2024-06-14 05:44:35,2024-06-14 19:59:52,Hotline,Internet funktioniert nicht,Problem gelöst,True,False,2645-QTLMB_T6
4806-HIPDW_T1,4806-HIPDW,2024-12-03 00:00:00,2024-12-04 12:24:44,Email,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
4806-HIPDW_T1,4806-HIPDW,2024-12-04 12:24:44,2024-12-04 14:42:55,On-site,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,4806-HIPDW_T1
4806-HIPDW_T1,4806-HIPDW,2024-12-04 14:42:55,2024-12-05 22:04:26,Hotline,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,4806-HIPDW_T1
4806-HIPDW_T2,4806-HIPDW,2024-12-08 00:00:00,2024-12-08 10:52:00,On-site,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
4806-HIPDW_T2,4806-HIPDW,2024-12-09 10:52:00,2024-12-10 10:02:10,Chat,Problem mit Rechnung,Ticket geschlossen,True,False,4806-HIPDW_T2
4806-HIPDW_T2,4806-HIPDW,2024-12-11 10:02:10,2024-12-11 21:05:51,Chat,Problem mit Rechnung,Weitere Informationen benötigt,False,False,4806-HIPDW_T2
1548-ARAGG_T1,1548-ARAGG,2024-12-21 00:00:00,2024-12-22 02:31:25,Email,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
1548-ARAGG_T1,1548-ARAGG,2024-12-23 02:31:25,2024-12-24 09:56:16,Social Media,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,1548-ARAGG_T1
1548-ARAGG_T2,1548-ARAGG,2024-10-26 00:00:00,2024-10-27 21:10:25,On-site,Technische Störung,Problem gelöst,True,True,
1548-ARAGG_T3,1548-ARAGG,2024-10-31 00:00:00,2024-11-01 06:36:05,Email,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
1548-ARAGG_T4,1548-ARAGG,2024-12-26 00:00:00,2024-12-26 20:41:26,Social Media,Technische Störung,Weitere Informationen benötigt,False,True,
1548-ARAGG_T4,1548-ARAGG,2024-12-27 20:41:26,2024-12-27 22:31:16,On-site,Technische Störung,Anfrage wird bearbeitet,False,False,1548-ARAGG_T4
1548-ARAGG_T4,1548-ARAGG,2024-12-27 22:31:16,2024-12-28 06:34:01,Social Media,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,False,1548-ARAGG_T4
1548-ARAGG_T5,1548-ARAGG,2024-09-30 00:00:00,2024-09-30 05:08:56,Email,Technische Störung,Anfrage wird bearbeitet,False,True,
1548-ARAGG_T5,1548-ARAGG,2024-09-30 05:08:56,2024-10-01 14:50:19,Hotline,Frage zum Vertrag,Ticket geschlossen,True,False,1548-ARAGG_T5
1548-ARAGG_T6,1548-ARAGG,2024-12-12 00:00:00,2024-12-13 13:19:32,Email,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
6339-RZCBJ_T1,6339-RZCBJ,2023-03-17 00:00:00,2023-03-17 16:56:24,Social Media,Internet funktioniert nicht,Problem gelöst,True,True,
6339-RZCBJ_T2,6339-RZCBJ,2023-08-10 00:00:00,2023-08-11 09:14:35,Social Media,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
6339-RZCBJ_T2,6339-RZCBJ,2023-08-11 09:14:35,2023-08-12 22:24:10,Hotline,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,6339-RZCBJ_T2
4424-TKOPW_T1,4424-TKOPW,2024-11-17 00:00:00,2024-11-17 20:32:54,Chat,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
4424-TKOPW_T1,4424-TKOPW,2024-11-17 20:32:54,2024-11-17 22:24:16,Email,Frage zum Vertrag,Problem gelöst,True,False,4424-TKOPW_T1
4415-WNGVR_T1,4415-WNGVR,2024-11-21 00:00:00,2024-11-22 02:10:47,Social Media,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
0412-UCCNP_T1,0412-UCCNP,2021-06-22 00:00:00,2021-06-23 00:19:38,On-site,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
0412-UCCNP_T1,0412-UCCNP,2021-06-24 00:19:38,2021-06-24 09:52:50,On-site,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,0412-UCCNP_T1
0412-UCCNP_T1,0412-UCCNP,2021-06-24 09:52:50,2021-06-24 23:08:05,Hotline,Problem mit Rechnung,Weitere Informationen benötigt,False,False,0412-UCCNP_T1
0412-UCCNP_T2,0412-UCCNP,2023-12-13 00:00:00,2023-12-13 09:11:06,Chat,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
